city,state_id,state_name
Haiku-Pauwela,HI,Hawaii
Skidaway Island,GA,Georgia
LaSalle,IL,Illinois
Fairfield Glade,TN,Tennessee
Waseca,MN,Minnesota
Murphysboro,IL,Illinois
Plainedge,NY,New York
Fallston,MD,Maryland
Triangle,VA,Virginia
Chester,SC,South Carolina
Derby,CO,Colorado
Lacombe,LA,Louisiana
Felida,WA,Washington
Summit,WA,Washington
Clinton,MO,Missouri
Stony Brook University,NY,New York
Lake Arrowhead,CA,California
Oakwood,OH,Ohio
Sturgeon Bay,WI,Wisconsin
Harrisburg,IL,Illinois
Independence,KS,Kansas
Forestdale,AL,Alabama
Boonton,NJ,New Jersey
Oak Grove,MN,Minnesota
Harrodsburg,KY,Kentucky
Sheffield Lake,OH,Ohio
Folsom,PA,Pennsylvania
Cedar Hills,OR,Oregon
Aledo,TX,Texas
Sellersburg,IN,Indiana
Blanchard,OK,Oklahoma
Southside,AL,Alabama
Whitehouse,TX,Texas
Merrydale,LA,Louisiana
Sheffield,AL,Alabama
St. Albans,VT,Vermont
Oakland,TN,Tennessee
West Haven-Sylvan,OR,Oregon
Innsbrook,VA,Virginia
Evergreen,CO,Colorado
Logan,WV,West Virginia
Gresham Park,GA,Georgia
Poteau,OK,Oklahoma
Cabo Rojo,PR,Puerto Rico
New Prague,MN,Minnesota
Woodbury,NY,New York
Kodiak,AK,Alaska
Aliquippa,PA,Pennsylvania
Bridgeport,WV,West Virginia
Berkeley,MO,Missouri
Riverdale,UT,Utah
Covington,TN,Tennessee
Rhinelander,WI,Wisconsin
Ville Platte,LA,Louisiana
Olmsted Falls,OH,Ohio
Glencoe,IL,Illinois
Orange Park,FL,Florida
Canal Winchester,OH,Ohio
Absecon,NJ,New Jersey
Glens Falls North,NY,New York
Palm Beach,FL,Florida
North Sarasota,FL,Florida
Franklin,PA,Pennsylvania
Richmond Heights,MO,Missouri
Oakville,CT,Connecticut
Clanton,AL,Alabama
Collingdale,PA,Pennsylvania
Airmont,NY,New York
Quakertown,PA,Pennsylvania
Citrus Springs,FL,Florida
Villas,NJ,New Jersey
Frankfort Square,IL,Illinois
West Miami,FL,Florida
Wharton,TX,Texas
Redlands,CO,Colorado
New Square,NY,New York
South Kensington,MD,Maryland
Canonsburg,PA,Pennsylvania
Edgewood,KY,Kentucky
Graham,TX,Texas
New Albany,MS,Mississippi
Clarendon Hills,IL,Illinois
Needles,CA,California
Pitman,NJ,New Jersey
Rock Falls,IL,Illinois
Perkasie,PA,Pennsylvania
Clayton,NJ,New Jersey
Cortez,CO,Colorado
Princeton,IN,Indiana
Olney,IL,Illinois
Sanger,TX,Texas
Seven Corners,VA,Virginia
Cape St. Claire,MD,Maryland
Kirby,TX,Texas
Glenwood,IL,Illinois
Dumbarton,VA,Virginia
Garden City,GA,Georgia
Crestline,CA,California
Jerseyville,IL,Illinois
Thompsonville,CT,Connecticut
Nevada,MO,Missouri
Des Peres,MO,Missouri
Perryville,MO,Missouri
Corrales,NM,New Mexico
Fort Knox,KY,Kentucky
Greenville,RI,Rhode Island
Park Ridge,NJ,New Jersey
Fern Park,FL,Florida
Greenbriar,VA,Virginia
Coral Hills,MD,Maryland
Montesano,WA,Washington
Pleasant Hill,MO,Missouri
Andalusia,AL,Alabama
Scott,LA,Louisiana
Incline Village,NV,Nevada
Glenshaw,PA,Pennsylvania
Mount Pleasant,IA,Iowa
Cresskill,NJ,New Jersey
Earlimart,CA,California
Hawthorn Woods,IL,Illinois
Hoquiam,WA,Washington
Brigantine,NJ,New Jersey
Fishersville,VA,Virginia
Swissvale,PA,Pennsylvania
Kings Grant,NC,North Carolina
Kennedale,TX,Texas
Matawan,NJ,New Jersey
San SebastiÃ¡n,PR,Puerto Rico
Monahans,TX,Texas
Audubon,NJ,New Jersey
North Madison,OH,Ohio
Prairie du Sac,WI,Wisconsin
York,SC,South Carolina
Salem,UT,Utah
Hyrum,UT,Utah
Richlands,VA,Virginia
Ladue,MO,Missouri
Rockland,ME,Maine
Alamo Heights,TX,Texas
Reserve,LA,Louisiana
Orting,WA,Washington
Tuba City,AZ,Arizona
Signal Mountain,TN,Tennessee
Fairmount,CO,Colorado
Riverside,CT,Connecticut
Corning,CA,California
Orrville,OH,Ohio
Elsmere,KY,Kentucky
Farmville,VA,Virginia
Sheridan,OR,Oregon
Sanatoga,PA,Pennsylvania
Kalifornsky,AK,Alaska
Willowbrook,IL,Illinois
Springfield,FL,Florida
Green Cove Springs,FL,Florida
White Horse,NJ,New Jersey
Perry Heights,OH,Ohio
Lake Villa,IL,Illinois
Guntersville,AL,Alabama
Montvale,NJ,New Jersey
Aspen,CO,Colorado
Ione,CA,California
Brooksville,FL,Florida
Riverside,IL,Illinois
Wyoming,OH,Ohio
West Frankfort,IL,Illinois
Indian Harbour Beach,FL,Florida
Lake Park,FL,Florida
Lucas,TX,Texas
Piedmont,OK,Oklahoma
Franklin,VA,Virginia
Conover,NC,North Carolina
Wetumpka,AL,Alabama
East Grand Forks,MN,Minnesota
Park Hills,MO,Missouri
Laurel,MT,Montana
Edgemere,MD,Maryland
Morrisville,PA,Pennsylvania
Rawlins,WY,Wyoming
Succasunna,NJ,New Jersey
Perryton,TX,Texas
Closter,NJ,New Jersey
St. Johns,MI,Michigan
Terrace Heights,WA,Washington
Frostburg,MD,Maryland
Rolesville,NC,North Carolina
Booneville,MS,Mississippi
Sallisaw,OK,Oklahoma
East York,PA,Pennsylvania
Sitka,AK,Alaska
Stuttgart,AR,Arkansas
Malverne,NY,New York
Mystic Island,NJ,New Jersey
Willow Street,PA,Pennsylvania
Lansdowne,MD,Maryland
Hillsboro,TX,Texas
Summit View,WA,Washington
Corona de Tucson,AZ,Arizona
Middleton,ID,Idaho
Tuscumbia,AL,Alabama
Mason,MI,Michigan
Humboldt,TN,Tennessee
Helena Valley Southeast,MT,Montana
Sunset Hills,MO,Missouri
University of Virginia,VA,Virginia
Prien,LA,Louisiana
Onalaska,TX,Texas
Pine Lake Park,NJ,New Jersey
Los Altos Hills,CA,California
Santa Clara,UT,Utah
Monticello,IN,Indiana
Ogden,NC,North Carolina
Lake of the Woods,VA,Virginia
Congers,NY,New York
Ashland,NJ,New Jersey
August,CA,California
Makaha,HI,Hawaii
Spring Valley Lake,CA,California
Bayport,NY,New York
Savoy,IL,Illinois
Fair Lakes,VA,Virginia
Tecumseh,MI,Michigan
North Haledon,NJ,New Jersey
Paris,IL,Illinois
Gaylord,MI,Michigan
Aransas Pass,TX,Texas
Carbondale,PA,Pennsylvania
Arab,AL,Alabama
Long Branch,VA,Virginia
Fairless Hills,PA,Pennsylvania
Highland Heights,OH,Ohio
Somers,WI,Wisconsin
Charlestown,IN,Indiana
Fletcher,NC,North Carolina
Druid Hills,GA,Georgia
Baxter,MN,Minnesota
Seffner,FL,Florida
Millersville,PA,Pennsylvania
Wimauma,FL,Florida
Miramar Beach,FL,Florida
Hempstead,TX,Texas
Gulf Hills,MS,Mississippi
Buckhannon,WV,West Virginia
Kulpsville,PA,Pennsylvania
Socorro,NM,New Mexico
West Livingston,TX,Texas
Tallulah,LA,Louisiana
Midway City,CA,California
Orono,MN,Minnesota
Bath,ME,Maine
Clover,SC,South Carolina
Bogota,NJ,New Jersey
Garden City Park,NY,New York
Petoskey,MI,Michigan
Grandview Heights,OH,Ohio
Harwood Heights,IL,Illinois
Beaver Falls,PA,Pennsylvania
Tillamook,OR,Oregon
Oak Hills Place,LA,Louisiana
Westwego,LA,Louisiana
Flowery Branch,GA,Georgia
St. Joseph,MI,Michigan
Holly,MI,Michigan
Quincy,WA,Washington
Larkfield-Wikiup,CA,California
Frostproof,FL,Florida
Dalhart,TX,Texas
Garrison,MD,Maryland
Gonzales,CA,California
Orosi,CA,California
Runnemede,NJ,New Jersey
Bel Aire,KS,Kansas
Milton,WA,Washington
Aurora,MO,Missouri
Firebaugh,CA,California
Whitefish,MT,Montana
Mahtomedi,MN,Minnesota
Haledon,NJ,New Jersey
West Vero Corridor,FL,Florida
Floris,VA,Virginia
Savannah,TN,Tennessee
Dormont,PA,Pennsylvania
Mount Joy,PA,Pennsylvania
McRae-Helena,GA,Georgia
Trinidad,CO,Colorado
Kenton,OH,Ohio
Carl Junction,MO,Missouri
Alondra Park,CA,California
Southeast Arcadia,FL,Florida
Paw Paw,MI,Michigan
Lake City,SC,South Carolina
Colorado City,AZ,Arizona
Oak Grove,MO,Missouri
Moundsville,WV,West Virginia
Cumberland Hill,RI,Rhode Island
Four Corners,MD,Maryland
Montecito,CA,California
Denison,IA,Iowa
Locust Grove,GA,Georgia
Half Moon,NC,North Carolina
Lugoff,SC,South Carolina
Fort Mitchell,KY,Kentucky
Manhattan,IL,Illinois
North Weeki Wachee,FL,Florida
Mammoth Lakes,CA,California
Johnstown,NY,New York
Spotswood,NJ,New Jersey
Waynesburg,PA,Pennsylvania
Thomson,GA,Georgia
Irondale,GA,Georgia
Westlake Village,CA,California
Castle Shannon,PA,Pennsylvania
Chester,IL,Illinois
Cheviot,OH,Ohio
Napoleon,OH,Ohio
Upper Saddle River,NJ,New Jersey
Mahopac,NY,New York
Temperance,MI,Michigan
Oberlin,OH,Ohio
Twin Lakes,CO,Colorado
Lake Norman of Catawba,NC,North Carolina
Jefferson City,TN,Tennessee
Country Club Estates,GA,Georgia
Kenilworth,NJ,New Jersey
Ellsworth,ME,Maine
Wedgefield,FL,Florida
Monona,WI,Wisconsin
Center Line,MI,Michigan
Venice Gardens,FL,Florida
Broadview Park,FL,Florida
Pismo Beach,CA,California
Beebe,AR,Arkansas
Milliken,CO,Colorado
Black Mountain,NC,North Carolina
Crestwood Village,NJ,New Jersey
Meadow Lakes,AK,Alaska
Center Moriches,NY,New York
Port Jefferson,NY,New York
Middleport,OH,Ohio
Eaton,OH,Ohio
Tuskegee,AL,Alabama
South San Gabriel,CA,California
Ephrata,WA,Washington
Rockwood,VA,Virginia
Leesville,LA,Louisiana
Oradell,NJ,New Jersey
Minnetrista,MN,Minnesota
Gering,NE,Nebraska
Harrison,TN,Tennessee
Hazard,KY,Kentucky
Summit Park,UT,Utah
Cherry Valley,CA,California
Omak,WA,Washington
Vandenberg Village,CA,California
West Dundee,IL,Illinois
Blandon,PA,Pennsylvania
Duvall,WA,Washington
Vinton,VA,Virginia
Joshua,TX,Texas
Oak Hill,WV,West Virginia
Monument,CO,Colorado
Croton-on-Hudson,NY,New York
Bellevue,OH,Ohio
Briarcliff Manor,NY,New York
Mount Rainier,MD,Maryland
Alliance,NE,Nebraska
Maplewood,MO,Missouri
Wickenburg,AZ,Arizona
Selah,WA,Washington
Shorewood,MN,Minnesota
Helena Valley West Central,MT,Montana
Applewood,CO,Colorado
Kronenwetter,WI,Wisconsin
Gilberts,IL,Illinois
Bargersville,IN,Indiana
Hampton,GA,Georgia
Sudden Valley,WA,Washington
Hollymead,VA,Virginia
Rockmart,GA,Georgia
Lake Carmel,NY,New York
Lockwood,MT,Montana
Wyoming,MN,Minnesota
Lake Dallas,TX,Texas
Bloomingdale,NJ,New Jersey
Rolling Hills Estates,CA,California
North Bay Village,FL,Florida
South Cleveland,TN,Tennessee
Willits,CA,California
Clinton,IL,Illinois
Skiatook,OK,Oklahoma
Decorah,IA,Iowa
Brookhaven,PA,Pennsylvania
Diamondhead,MS,Mississippi
Conshohocken,PA,Pennsylvania
Floresville,TX,Texas
Ripley,TN,Tennessee
Chardon,OH,Ohio
Morehead,KY,Kentucky
Ripon,WI,Wisconsin
Odessa,FL,Florida
Bellevue,PA,Pennsylvania
Mayo,MD,Maryland
Northfield,NJ,New Jersey
Menominee,MI,Michigan
Pleasant Hills,PA,Pennsylvania
Pahokee,FL,Florida
Ahuimanu,HI,Hawaii
Crete,IL,Illinois
Loudoun Valley Estates,VA,Virginia
Chestnut Ridge,NY,New York
Laurel Hill,VA,Virginia
Island Lake,IL,Illinois
Oak Brook,IL,Illinois
Seaford,DE,Delaware
Evergreen,MT,Montana
Mascoutah,IL,Illinois
Brazil,IN,Indiana
Aberdeen,NC,North Carolina
Jennings Lodge,OR,Oregon
Jefferson,WI,Wisconsin
Paloma Creek South,TX,Texas
Manhasset,NY,New York
Green,OR,Oregon
Lampasas,TX,Texas
Village Green-Green Ridge,PA,Pennsylvania
Kensington,CT,Connecticut
Fort Belvoir,VA,Virginia
Brentwood,MO,Missouri
Laughlin,NV,Nevada
Aztec,NM,New Mexico
St. Martin,MS,Mississippi
La Junta,CO,Colorado
Murphy,MO,Missouri
Southwest Ranches,FL,Florida
Quincy,FL,Florida
Richland Hills,TX,Texas
Maryville,IL,Illinois
Baltimore Highlands,MD,Maryland
Caldwell,NJ,New Jersey
Hillside,IL,Illinois
Columbiana,OH,Ohio
Logan,OH,Ohio
Batesville,IN,Indiana
Glastonbury Center,CT,Connecticut
Sheboygan Falls,WI,Wisconsin
Temple Hills,MD,Maryland
Wytheville,VA,Virginia
St. Francis,MN,Minnesota
Hitchcock,TX,Texas
Catalina,AZ,Arizona
Bonner Springs,KS,Kansas
Long Grove,IL,Illinois
Camp Hill,PA,Pennsylvania
Mansfield Center,MA,Massachusetts
Wilmington Manor,DE,Delaware
Topanga,CA,California
Downingtown,PA,Pennsylvania
Grand Ledge,MI,Michigan
Old Forge,PA,Pennsylvania
Lincolnshire,IL,Illinois
Blair,NE,Nebraska
Jersey Village,TX,Texas
Lexington,TN,Tennessee
Richfield,UT,Utah
Centerville,GA,Georgia
West Long Branch,NJ,New Jersey
Flushing,MI,Michigan
Middletown,KY,Kentucky
Ashland,VA,Virginia
Fruitvale,CO,Colorado
Seminole,TX,Texas
Altoona,WI,Wisconsin
Grand Blanc,MI,Michigan
Abingdon,VA,Virginia
Bridge City,TX,Texas
Woodlake,CA,California
Hastings-on-Hudson,NY,New York
Bryans Road,MD,Maryland
York,NE,Nebraska
Ashland,WI,Wisconsin
Princeton,IL,Illinois
Sangaree,SC,South Carolina
Templeton,CA,California
Los Fresnos,TX,Texas
South Weber,UT,Utah
Watford City,ND,North Dakota
Crookston,MN,Minnesota
Madison Park,NJ,New Jersey
Covington,VA,Virginia
Latrobe,PA,Pennsylvania
DeFuniak Springs,FL,Florida
Williamsburg,FL,Florida
Olivette,MO,Missouri
Baldwinsville,NY,New York
Sound Beach,NY,New York
Winters,CA,California
Aibonito,PR,Puerto Rico
Glenside,PA,Pennsylvania
Breckenridge,CO,Colorado
Interlaken,CA,California
Southgate,FL,Florida
Medina,NY,New York
Strathmore,NJ,New Jersey
Greenville,NY,New York
Seville,OH,Ohio
Kenai,AK,Alaska
Wilson,PA,Pennsylvania
Carnegie,PA,Pennsylvania
Aubrey,TX,Texas
Pittston,PA,Pennsylvania
Holly Springs,MS,Mississippi
Rio Bravo,TX,Texas
Withamsville,OH,Ohio
Kaufman,TX,Texas
Campbell,OH,Ohio
Guadalupe,CA,California
Providence,UT,Utah
Milan,MI,Michigan
Oroville East,CA,California
Estes Park,CO,Colorado
Waite Park,MN,Minnesota
Antigo,WI,Wisconsin
Park City,KS,Kansas
Forsyth,MO,Missouri
McGregor,FL,Florida
Cheraw,SC,South Carolina
Swainsboro,GA,Georgia
Jasper,TX,Texas
Wynne,AR,Arkansas
Round Lake Park,IL,Illinois
Quarryville,PA,Pennsylvania
Salida,CO,Colorado
South Boston,VA,Virginia
Citrus Hills,FL,Florida
Albion,NY,New York
Wading River,NY,New York
Salem,IL,Illinois
Boyes Hot Springs,CA,California
Payette,ID,Idaho
Grove,OK,Oklahoma
Gettysburg,PA,Pennsylvania
Highlands,TX,Texas
Welcome,SC,South Carolina
Kasson,MN,Minnesota
Granite Falls,WA,Washington
Creston,IA,Iowa
Clear Lake,IA,Iowa
Steele Creek,AK,Alaska
Fort Scott,KS,Kansas
Fanwood,NJ,New Jersey
Pukalani,HI,Hawaii
Hornsby Bend,TX,Texas
Carbondale,CO,Colorado
Robinwood,MD,Maryland
Perry,IA,Iowa
Sebastopol,CA,California
Webster City,IA,Iowa
Hastings,MI,Michigan
Plain City,UT,Utah
Indiantown,FL,Florida
Fort Dix,NJ,New Jersey
Collinsville,VA,Virginia
Holtville,CA,California
Wellington,KS,Kansas
PiÃ±on Hills,CA,California
Auburn,GA,Georgia
Thurmont,MD,Maryland
Old Jefferson,LA,Louisiana
North Patchogue,NY,New York
Brighton,MI,Michigan
Oakdale,LA,Louisiana
San Antonio,PR,Puerto Rico
Lamar,CO,Colorado
Butler,NJ,New Jersey
Chehalis,WA,Washington
Etowah,NC,North Carolina
East Franklin,NJ,New Jersey
Waller,WA,Washington
Windsor,WI,Wisconsin
Scotia,NY,New York
Marshfield,MO,Missouri
Devils Lake,ND,North Dakota
River Oaks,TX,Texas
Waupaca,WI,Wisconsin
Wapato,WA,Washington
South Beloit,IL,Illinois
Baldwin Harbor,NY,New York
Kula,HI,Hawaii
Broadview,IL,Illinois
Cushing,OK,Oklahoma
Pike Creek,DE,Delaware
Milan,TN,Tennessee
Senatobia,MS,Mississippi
Juncos,PR,Puerto Rico
Sioux Center,IA,Iowa
Calumet Park,IL,Illinois
Escalon,CA,California
Luquillo,PR,Puerto Rico
Lake Shore,WA,Washington
Pulaski,TN,Tennessee
Emerson,NJ,New Jersey
Bernardsville,NJ,New Jersey
Caribou,ME,Maine
Tuttle,OK,Oklahoma
LaFayette,GA,Georgia
Palmyra,PA,Pennsylvania
Joshua Tree,CA,California
Leola,PA,Pennsylvania
Dayton,NJ,New Jersey
Inwood,FL,Florida
Glen Ridge,NJ,New Jersey
Plumas Lake,CA,California
Hales Corners,WI,Wisconsin
Hughson,CA,California
Scappoose,OR,Oregon
McCook,NE,Nebraska
Lago Vista,TX,Texas
Columbia Falls,MT,Montana
Dry Run,OH,Ohio
Jackson,CA,California
Marshall,MI,Michigan
Montrose,VA,Virginia
Albertville,MN,Minnesota
Porters Neck,NC,North Carolina
Gold River,CA,California
Berlin,NJ,New Jersey
Delafield,WI,Wisconsin
Mount Horeb,WI,Wisconsin
Big Stone Gap,VA,Virginia
Gonzales,TX,Texas
Pikeville,KY,Kentucky
Haddon Heights,NJ,New Jersey
Page,AZ,Arizona
Fairfax,CA,California
Yreka,CA,California
Benton,IL,Illinois
Norwich,NY,New York
Marengo,IL,Illinois
Fairlawn,OH,Ohio
Robinson,IL,Illinois
Gurabo,PR,Puerto Rico
Tyrone,GA,Georgia
North Star,DE,Delaware
Purcell,OK,Oklahoma
Lowell,MI,Michigan
Hatboro,PA,Pennsylvania
Landen,OH,Ohio
Dos Palos,CA,California
Oceano,CA,California
Sappington,MO,Missouri
McCordsville,IN,Indiana
Silvis,IL,Illinois
Newport,AR,Arkansas
Southwood Acres,CT,Connecticut
Mount Shasta,CA,California
Ojai,CA,California
Monticello,NY,New York
Villa Hills,KY,Kentucky
St. Gabriel,LA,Louisiana
Lander,WY,Wyoming
Palmer,AK,Alaska
Dock Junction,GA,Georgia
Keystone Heights,FL,Florida
Waikele,HI,Hawaii
White Oak,PA,Pennsylvania
Hillcrest,NY,New York
Rockton,IL,Illinois
Park City,IL,Illinois
Ashland,PA,Pennsylvania
Florence,CO,Colorado
Old Town,ME,Maine
Edgerton,WI,Wisconsin
New London,WI,Wisconsin
North Bend,WA,Washington
Hiawatha,IA,Iowa
Hubbard,OH,Ohio
River Rouge,MI,Michigan
Sandwich,IL,Illinois
Belen,NM,New Mexico
Marion,VA,Virginia
Inverness,FL,Florida
Cotati,CA,California
Wauseon,OH,Ohio
Mills River,NC,North Carolina
Saranac Lake,NY,New York
Sanibel,FL,Florida
Farmington,AR,Arkansas
Soldotna,AK,Alaska
Port Jefferson Station,NY,New York
Greenville,AL,Alabama
West Concord,MA,Massachusetts
New Bremen,OH,Ohio
Mentor-on-the-Lake,OH,Ohio
Ancient Oaks,PA,Pennsylvania
Farr West,UT,Utah
South Apopka,FL,Florida
Pembroke,NC,North Carolina
CanÃ³vanas,PR,Puerto Rico
Providence Village,TX,Texas
Inverness,IL,Illinois
Gypsum,CO,Colorado
Clarkston,WA,Washington
Tolleson,AZ,Arizona
Montpelier,VT,Vermont
New Roads,LA,Louisiana
Ponchatoula,LA,Louisiana
Camp Pendleton North,CA,California
Smithville,NJ,New Jersey
Eden Isle,LA,Louisiana
Pomona,NJ,New Jersey
Charles City,IA,Iowa
Stanwood,WA,Washington
St. Rose,LA,Louisiana
St. Joseph,MN,Minnesota
Hudsonville,MI,Michigan
Spring Hill,KS,Kansas
Philadelphia,MS,Mississippi
Bellbrook,OH,Ohio
Mexia,TX,Texas
Kenwood,OH,Ohio
Middleborough Center,MA,Massachusetts
Mantua,VA,Virginia
Makawao,HI,Hawaii
Gibsonville,NC,North Carolina
Dade City,FL,Florida
Red Chute,LA,Louisiana
Village St. George,LA,Louisiana
Winooski,VT,Vermont
Sky Lake,FL,Florida
Valley Center,KS,Kansas
Umatilla,OR,Oregon
Oak Grove,KY,Kentucky
Strasburg,VA,Virginia
Geneva,OH,Ohio
Whiteville,NC,North Carolina
University of California-Davis,CA,California
Sabana Seca,PR,Puerto Rico
Ephraim,UT,Utah
Lochbuie,CO,Colorado
North Springfield,VA,Virginia
Longboat Key,FL,Florida
Dahlonega,GA,Georgia
Nebraska City,NE,Nebraska
Hardeeville,SC,South Carolina
Connellsville,PA,Pennsylvania
Torrington,WY,Wyoming
New Cumberland,PA,Pennsylvania
Pinehurst,MA,Massachusetts
Huron,CA,California
Alta Sierra,CA,California
Northridge,OH,Ohio
Moab,UT,Utah
Wildwood,FL,Florida
Baywood,NY,New York
Northport,NY,New York
Ralston,NE,Nebraska
Madison,SD,South Dakota
Tanglewilde,WA,Washington
Ormond-by-the-Sea,FL,Florida
Delphos,OH,Ohio
Stevensville,MD,Maryland
Lihue,HI,Hawaii
Murillo,TX,Texas
St. Louis,MI,Michigan
Hobart,WA,Washington
Pleasantville,NY,New York
Neptune Beach,FL,Florida
Crystal City,TX,Texas
Williston Park,NY,New York
Union Grove,WI,Wisconsin
Richland,MS,Mississippi
Bedford,VA,Virginia
Belle Isle,FL,Florida
Woodstock,VA,Virginia
Franklin,NC,North Carolina
Collinsville,OK,Oklahoma
Willow Oak,FL,Florida
Emmitsburg,MD,Maryland
Willows,CA,California
Parkville,PA,Pennsylvania
Roosevelt,UT,Utah
East Hills,NY,New York
Acton,CA,California
La Feria,TX,Texas
Washington,IA,Iowa
Tappan,NY,New York
Cochituate,MA,Massachusetts
Whitinsville,MA,Massachusetts
Batesville,MS,Mississippi
Lake Lorraine,FL,Florida
Seward,NE,Nebraska
Midland Park,NJ,New Jersey
Moapa Valley,NV,Nevada
Middletown,PA,Pennsylvania
Corbin,KY,Kentucky
Dunellen,NJ,New Jersey
Jackson,WI,Wisconsin
Riverdale Park,MD,Maryland
Knoxville,IA,Iowa
Unionville,NC,North Carolina
Gunnison,CO,Colorado
Morrow,GA,Georgia
Sandston,VA,Virginia
Belle Plaine,MN,Minnesota
Nuevo,CA,California
Enoch,UT,Utah
Pacific,WA,Washington
Utuado,PR,Puerto Rico
Canfield,OH,Ohio
Independence,OH,Ohio
Elsa,TX,Texas
Centerville,SC,South Carolina
Commerce,GA,Georgia
Austell,GA,Georgia
Glenolden,PA,Pennsylvania
Parkville,MO,Missouri
Hillsborough,NC,North Carolina
Crozet,VA,Virginia
Pollock Pines,CA,California
Nyack,NY,New York
Tyrone,PA,Pennsylvania
Larose,LA,Louisiana
Lawrenceville,IL,Illinois
Brook Highland,AL,Alabama
Cottage Grove,WI,Wisconsin
De Soto,MO,Missouri
Palmyra,NJ,New Jersey
Nappanee,IN,Indiana
Atherton,CA,California
Nibley,UT,Utah
Kingsland,TX,Texas
Walled Lake,MI,Michigan
San Lorenzo,PR,Puerto Rico
Winsted,CT,Connecticut
Bonne Terre,MO,Missouri
Live Oak,FL,Florida
Rockville,CT,Connecticut
Calipatria,CA,California
Mead,WA,Washington
Parkwood,WA,Washington
Russellville,KY,Kentucky
Pinson,AL,Alabama
Selma,NC,North Carolina
Marble Falls,TX,Texas
Decatur,TX,Texas
Fort Myers Beach,FL,Florida
Dunbar,WV,West Virginia
Byron Center,MI,Michigan
Homestead Meadows South,TX,Texas
Portage Lakes,OH,Ohio
Meridianville,AL,Alabama
Homeland,CA,California
Osceola,AR,Arkansas
Syracuse,IN,Indiana
Souderton,PA,Pennsylvania
Flatwoods,KY,Kentucky
Fair Plain,MI,Michigan
Gateway,AK,Alaska
Mount Ivy,NY,New York
Milton-Freewater,OR,Oregon
River Park,FL,Florida
Yabucoa,PR,Puerto Rico
Sausalito,CA,California
South Lockport,NY,New York
Ridley Park,PA,Pennsylvania
Highland Heights,KY,Kentucky
Woodlake,VA,Virginia
Barnesville,GA,Georgia
Berrien Springs,MI,Michigan
St. Helena,CA,California
Hudson Falls,NY,New York
Noble,OK,Oklahoma
Gulf Park Estates,MS,Mississippi
Oak Ridge,NC,North Carolina
Rochester,IN,Indiana
San Isidro,PR,Puerto Rico
Orange City,IA,Iowa
Seminole,OK,Oklahoma
Groesbeck,OH,Ohio
Springs,NY,New York
Marksville,LA,Louisiana
Truth or Consequences,NM,New Mexico
Laurium,MI,Michigan
Archbald,PA,Pennsylvania
Willis,TX,Texas
Great Neck Plaza,NY,New York
Rancho Calaveras,CA,California
Orland Hills,IL,Illinois
Kentfield,CA,California
Kiel,WI,Wisconsin
Mount Carmel,IL,Illinois
Crete,NE,Nebraska
Meraux,LA,Louisiana
Garden Home-Whitford,OR,Oregon
St. Augustine Beach,FL,Florida
Zuni Pueblo,NM,New Mexico
Mendota,IL,Illinois
Cos Cob,CT,Connecticut
Adel,GA,Georgia
Heathrow,FL,Florida
Calverton,NY,New York
